product_id,product_name,gender,category_name,sub_category_name,article_type_name,base_colour,season,usage
34452,Rocia Women Copper Sandals,Women,Footwear,Shoes,Flats,Copper,Winter,Casual
6287,Classic Polo Men's Swiss Yellow T-shirt,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual
7355,Tantra Men's Black Sabbath Navy T-shirt,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual
46072,Lino Perros Men Black Leather Belt,Men,Accessories,Belts,Belts,Black,Summer,Casual
22537,Gas Men Eldorado Tan Casual  Sandals,Men,Footwear,Sandal,Sandals,Tan,Summer,Casual
28831,Enamor Women Pack of 3 Mid-Rise Bikini Brief,Women,Apparel,Innerwear,Briefs,Brown,Summer,Casual
43500,French Connection Men White T-shirt,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
2627,Carlton London Women Wedge Silver Sandal,Women,Footwear,Shoes,Flats,Silver,Fall,Casual
27045,Yelloe Off White Fur Zip Clutch,Women,Accessories,Bags,Clutches,Off White,Summer,Casual
13270,Palm Tree Kids Girls Printed White Tops,Women,Apparel,Topwear,Tops,White,Fall,Casual
18698,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual
55465,Revlon Super Lusterous Lipstick 304,Women,Personal Care,Lips,Lipstick,Red,Spring,Casual
26197,Formula 1 Go Men Perfume,Men,Personal Care,Fragrance,Perfume And Body Mist,Green,Spring,Casual
31120,Palm Tree Girls Pink Top,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual
25712,ADIDAS Unisex Blue Cap,Unisex,Accessories,Headwear,Caps,Blue,Summer,Sports
11527,United Colors of Benetton Men Olive Tshirts,Men,Apparel,Topwear,Tshirts,Olive,Fall,Casual
14869,United Colors of Benetton Men Solid Black Wallets,Men,Accessories,Wallets,Wallets,Black,Summer,Casual
40385,Tokyo Talkies Women Yellow Top,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual
15187,Arrow Sport Men Solid White Polo Tshirts,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
5402,Kalenji Ekiden 200 Wn Purple 2011,Women,Footwear,Shoes,Sports Shoes,Purple,Unknown,Sports
44725,Lotto Women Coral Elegant Flip Flops,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,Casual
14055,Flying Machine Men Check Green Shirts,Men,Apparel,Topwear,Shirts,Green,Fall,Casual
20260,Wrangler Men Applique Navy Blue Tshirt,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual
7731,Puma Men's Winglet II Grey Yellow White Flip Flop,Men,Footwear,Flip Flops,Flip Flops,Grey,Winter,Casual
22153,Lee Cooper Men Brown Casual Sandals,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual
43958,Puma Men Olive Techno Ind Sandal,Men,Footwear,Sandal,Sandals,Olive,Fall,Casual
28469,Urban Yoga Women Printed Pink T-shirt,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual
50573,Chromozome Men Charcoal Trunk Trunks,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,Casual
34036,Palm Tree Boys Check Blue Shirt,Boys,Apparel,Topwear,Shirts,Blue,Summer,Casual
55001,Lakme Absolute Lip Last Day Kiss Lip Colour,Women,Personal Care,Lips,Lipstick,Pink,Spring,Unknown
8779,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual
3391,Murcia Women White With Stitch Bag,Women,Accessories,Bags,Handbags,White,Winter,Casual
43164,Fastrack Men Black Watch,Men,Accessories,Watches,Watches,Black,Winter,Casual
2243,ADIDAS Men Stripe Polo White Polo T-shirt,Men,Apparel,Topwear,Tshirts,White,Fall,Sports
30496,Lovable Women Fiona Purple Bra,Women,Apparel,Innerwear,Bra,Purple,Summer,Casual
27421,Jockey Women Blue Lounge Pants,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Winter,Casual
57756,Lotus Herbals Neem & Clove Purifying Face Wash,Women,Personal Care,Skin Care,Face Wash And Cleanser,Green,Spring,Casual
33213,Sepia Women Printed Magenta Top,Women,Apparel,Topwear,Tops,Magenta,Summer,Casual
39729,Arrow Woman Olive Top,Women,Apparel,Topwear,Tops,Olive,Summer,Casual
25376,Levis Men Grey Innerwear T-Shirt,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,Casual
11143,Scullers Men Price Catch Black Shirts,Men,Apparel,Topwear,Shirts,Black,Fall,Casual
56684,Fabindia Beige & Maroon Mull Printed Saree,Women,Apparel,Saree,Sarees,Beige,Fall,Ethnic
4988,Gini and Jony Girl's Vanya White Polka Dot Kidswear,Women,Apparel,Dress,Dresses,White,Summer,Casual
44341,Indian Terrain Men Blue T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
14431,Enroute Women Casual Black Flats,Women,Footwear,Shoes,Heels,Black,Summer,Casual
20604,Baggit Women Umbrella Dum Brown Handbag,Women,Accessories,Bags,Handbags,Brown,Winter,Casual
52224,Lencia Grey Swarovski Pearl Necklace,Women,Accessories,Jewellery,Necklace And Chains,Silver,Summer,Casual
45293,CASIO SHEEN Women Red Dial Watch SX017,Women,Accessories,Watches,Watches,Red,Winter,Casual
36761,Maxima Men Black Watch,Men,Accessories,Watches,Watches,Black,Winter,Casual
33021,Mother Earth Women Printed Cream Kurta,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic
25144,Lino Perros Women Leatherite Orange Handbag,Women,Accessories,Bags,Handbags,Orange,Winter,Casual
11371,United Colors Of Benetton Men Summer Black Shirts,Men,Apparel,Topwear,Shirts,Black,Fall,Casual
41401,Wrangler Women White Smocked Top,Women,Apparel,Topwear,Tops,White,Summer,Casual
14603,United Colors of Benetton Men Pack of 2 Grey Socks,Men,Accessories,Socks,Socks,Grey,Summer,Casual
37481,Esprit Women White Dial Watch,Women,Accessories,Watches,Watches,White,Winter,Casual
5254,Wildcraft Unisex Red Duffle Bag,Unisex,Accessories,Bags,Duffel Bag,Red,Winter,Casual
44173,Nike Fragrances Women Trendy Perfume 75ml,Women,Personal Care,Fragrance,Perfume And Body Mist,Pink,Spring,Casual
25978,J.Del Pozo Halloween Kiss Sexy Women Perfume,Women,Personal Care,Fragrance,Perfume And Body Mist,Pink,Spring,Casual
4386,Wrangler Cowboy Photo T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
51693,Van Heusen Unisex Brown Sunglasses,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
16154,Enroute Men Leather Black Formal Shoes,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal
22361,Reebok Men Navy Twist Sandals,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Summer,Casual
29789,Basics Men Pack of 3 T-shirt,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual
19920,Wildcraft Unisex Black Outdoor Backpack,Unisex,Accessories,Bags,Backpacks,Black,Winter,Casual
7503,Nike Men's As Icon Blue T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports
46624,Rasasi Men Emotion Deo and Perfume Set,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,Casual
34204,Proline Men Navy Track Pants,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Casual
17086,Lino Perros Women Blue Zip Orange Wallet,Women,Accessories,Wallets,Wallets,Orange,Winter,Casual
50741,Red Chief Men Black Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual
55233,Lakme Nine to Five Flawless Makeup Shell Foundation,Women,Personal Care,Makeup,Foundation And Primer,Skin,Summer,Casual
13426,United Colors of Benetton Men Stripes Red  Polo T-shirts,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual
43356,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,Women,Footwear,Shoes,Sports Shoes,Charcoal,Summer,Sports
28207,Ray-Ban Men Active Lifestyle Black Sunglasses,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
13846,John Miller Men Stripes Blue Shirts,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
12994,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes,Boys,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
46278,109F Women Red & White Striped Tunic,Women,Apparel,Topwear,Tunics,Red,Summer,Casual
16508,Locomotive Men Washed Blue Jeans,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual
18492,Puma Men Danny Blue Slipper,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,Casual
19540,United Colors of Benetton Men Solid Blue Sweater,Men,Apparel,Topwear,Sweaters,Blue,Summer,Casual
7963,Puma Men's Large Logo Graphic White French T-shirt,Men,Apparel,Topwear,Tshirts,White,Fall,Sports
8117,Fastrack Men New Analog Black Navy Watch,Men,Accessories,Watches,Watches,Black,Winter,Casual
49230,Calzini Men Pack of 5 Sports Socks,Men,Accessories,Socks,Socks,Black,Summer,Casual
39147,Aneri Women Purple Salwar Suit,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,Ethnic
36933,Bulgari Women Omnia Perfume,Women,Personal Care,Fragrance,Perfume And Body Mist,Purple,Spring,Casual
57138,Elle Women Brown Trousers,Women,Apparel,Bottomwear,Trousers,Brown,Summer,Casual
20856,United Colors of Benetton Men Casual Black Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
41861,Estd. 1977 Men Black Sandals,Men,Footwear,Sandal,Sandals,Black,Summer,Casual
5608,ADIDAS Men Kendall Black Navy Floater,Men,Footwear,Sandal,Sandals,Black,Summer,Casual
58170,Rocky S Women Red Clutch,Women,Accessories,Bags,Clutches,Red,Fall,Casual
53598,Q&Q Men Black Digital Watch,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,Sports
15983,Turtle Solid Men  Burgundy Shirt,Men,Apparel,Topwear,Shirts,Burgundy,Fall,Casual
39375,Helix Women Silver Dial Watch,Women,Accessories,Watches,Watches,Silver,Winter,Casual
14851,United Colors of Benetton Women Solid Coffee Brown Wallets,Women,Accessories,Wallets,Wallets,Coffee Brown,Summer,Casual
59290,Titan Men Black Dial Watch,Men,Accessories,Watches,Watches,Black,Winter,Casual
52678,Morellato Men Black Watch,Men,Accessories,Watches,Watches,Black,Winter,Casual
20258,Wrangler Men Polo Charcoal T-shirt,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual
47198,Franco Leone Men Brown Sandals,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual
27841,Bulchee Men Plain Jeans White Belt,Men,Accessories,Belts,Belts,White,Summer,Casual
28035,Jockey ELANCE Men Grey Melange Y Front Briefs 1006,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,Casual
31924,Fabindia Women Black Silk Handbag,Women,Accessories,Bags,Handbags,Black,Summer,Casual
26993,Jealous 21 Women Washed Blue Jeans,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
13248,Palm Tree Kids Boy Solid Brown Trousers,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Casual
43538,French Connection Women Blue Top,Women,Apparel,Topwear,Tops,Blue,Summer,Casual
8325,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,Casual
31118,Gini and Jony Girls Red Top,Girls,Apparel,Topwear,Tops,Red,Summer,Casual
19772,ADIDAS Men Vigor Blue Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,Casual
46876,Lino Perros Men Pack of 2 Socks,Men,Accessories,Socks,Socks,Grey,Summer,Casual
5862,ADIDAS Men's Stripe Black T-shirt,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
39711,ADIDAS Original Men Black Dial Chronograph Watch ADH2641,Men,Accessories,Watches,Watches,Black,Winter,Casual
14409,Enroute Women Casual White Heels,Women,Footwear,Shoes,Heels,White,Summer,Casual
58726,Puma Men Grey T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
44379,ADIDAS Men Intense Touch  Perfume,Men,Personal Care,Fragrance,Perfume And Body Mist,Black,Spring,Casual
11947,Ganuchi Men Casual Olive Sandals,Men,Footwear,Sandal,Sandals,Olive,Summer,Casual
36759,Maxima Men White Dial Watch,Men,Accessories,Watches,Watches,White,Winter,Casual
51499,Denizen Women Blue Jeans,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
29583,Puma Women Grace Silver Sandals,Women,Footwear,Shoes,Flats,Silver,Summer,Casual
55805,SDL by Sweet Dreams Women Pink & Black Printed Night Suit S11-3134,Women,Apparel,Loungewear and Nightwear,Night Suits,Pink,Summer,Casual
7709,Jealous 21 Women's Aaren Black Jegging,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual
28451,Urban Yoga Women Black Track Pants,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Casual
43960,Indigo Nation Men Grey Striped Shirt,Men,Apparel,Topwear,Shirts,Grey,Summer,Formal
8741,Indigo Nation Men Checks Shirt Navy Blue Shirts,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual
55039,Lakme Absolute Matte Merlot Lipstick 45,Women,Personal Care,Lips,Lipstick,Brown,Spring,Casual
19316,Nike Unisex Hayward 25M Grey Backpack,Unisex,Accessories,Bags,Backpacks,Grey,Fall,Casual
27419,Jockey Women Black Lounge Pants,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Winter,Casual
34832,ADIDAS Men Sukoi White Sports Shoes,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
23885,Fila Men Grey Hex Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Grey,Winter,Sports
19918,Wildcraft Unisex Black Backpack,Unisex,Accessories,Bags,Backpacks,Black,Winter,Casual
22359,John Players Men Check Blue Shirt,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual
19124,Lotto Women XL Kelly Pink Slippers,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,Casual
16950,Image Men Sunglasses,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
49654,Mineral Women Grey Skirt,Women,Apparel,Bottomwear,Skirts,Grey,Summer,Casual
48786,Lucera Women Silver Pendant,Women,Accessories,Jewellery,Pendant,Silver,Summer,Casual
2049,ADIDAS Men's Slim Fit White T-shirt,Men,Apparel,Topwear,Tshirts,White,Summer,Sports
17882,Levis Men Comfort Style White Innerwear Vest,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,Casual
44977,Maxima Men Silver Dial Attivo Watch,Men,Accessories,Watches,Watches,Silver,Winter,Casual
33019,Mother Earth Women Printed Yellow Kurta,Women,Apparel,Topwear,Kurtas,Yellow,Summer,Ethnic
41439,Lee Cooper Men Black Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
39523,Peter England Unisex Black One Dayer Black Trolley Bag,Unisex,Accessories,Bags,Trolley Bag,Black,Summer,Casual
52812,JAG Men Black Leather Wallet,Men,Accessories,Wallets,Wallets,Black,Summer,Casual
11349,Lee Men Blue Chicago Fit Jeans,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
24892,United Colors of Benetton Men Black T-shirt,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual
58514,Tonga Women Grey Top,Women,Apparel,Topwear,Tops,Grey,Summer,Casual
33825,Puma Women Kuris Silver & Grey Sports Shoes,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,Sports
25940,Femella Women Yellow & Blue Scarf,Women,Accessories,Scarves,Scarves,Yellow,Summer,Casual
38637,Nike Men Red Delhi T-shirt,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual
5896,Puma Men Cavallino Black Shoe,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
4944,Gini and Jony Boy's Kaleb White Brown Infant Kidswear,Men,Apparel,Topwear,Shirts,White,Summer,Casual
10861,Wrangler Men Dirt Riders White T-Shirts,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
59600,FNF Rust Wedding Collection Sari,Women,Apparel,Saree,Sarees,Rust,Fall,Ethnic
42846,French Connection Women Multi Stripe Hand Bag,Women,Accessories,Bags,Handbags,Multi,Summer,Casual
35128,Allen Solly Woman Purple Bangle,Women,Accessories,Jewellery,Bracelet,Purple,Winter,Casual
47508,Facit Men Black Brief,Men,Apparel,Innerwear,Briefs,Black,Summer,Casual
54923,Do u speak Green Girls Olive 3/4 Pant,Girls,Apparel,Bottomwear,Capris,Olive,Summer,Casual
43994,Police Women Passion Deo,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,Casual
17278,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual
31588,Mark Taylor Men Printed Maroon T-shirt,Men,Apparel,Topwear,Tshirts,Maroon,Summer,Casual
49492,Vans Men Maroon & Grey Era Shoes,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,Casual
18230,Manchester United Men Printed White Tshirt,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
23871,ADIDAS Men Grey Striped T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual
9667,Indigo Nation Men Bling Red Black Shirts,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual
16198,Puma Men Poly Knitted Black Tracksuit,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,Sports
3953,Jealous 21 Women's Red Peace T-shirt,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual
29745,Fossil Men Quartz Black Dial Chronograph Watch JR1303,Men,Accessories,Watches,Watches,Black,Winter,Casual
28697,W Women Printed Black Kurta,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic
12538,Puma Men Solid Blue Track Pants,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,Casual
8587,Scullers Men Red Check Shirt,Men,Apparel,Topwear,Shirts,Red,Fall,Casual
42248,Sepia Women Pink Top,Women,Apparel,Topwear,Tops,Pink,Summer,Casual
48772,Lucera Women Silver Pendant,Women,Accessories,Jewellery,Pendant,Silver,Summer,Casual
17876,Levis Men Comfort Style Grey Innerwear Vest,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,Casual
30668,Park Avenue Men Black Sunglasses,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
9455,John Miller Men Red Striped Shirt,Men,Apparel,Topwear,Shirts,Red,Fall,Formal
18002,Puma Women Essential Skinny Black 3/4 Pant,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports
44983,Maxima Women Silver Dial Watch,Women,Accessories,Watches,Watches,Silver,Winter,Casual
38405,Baggit Women White Capri Taj Belt,Women,Accessories,Belts,Belts,White,Summer,Casual
53934,Kiara Women Brown Handbag,Women,Accessories,Bags,Handbags,Brown,Summer,Casual
1638,Nabaiji Swimming Goggles Blue Black,Unisex,Apparel,Bottomwear,Swimwear,Blue,Fall,Sports
25188,Lino Perros Women Leatherite Brown Handbag,Women,Accessories,Bags,Handbags,Brown,Winter,Casual
24866,Reid & Taylor Men Formal Black Belt,Men,Accessories,Belts,Belts,Black,Summer,Casual
53108,Fabindia Silver Earrings,Women,Accessories,Jewellery,Earrings,Silver,Winter,Casual
21528,Kiara Women Sequins Copper Handbag,Women,Accessories,Bags,Handbags,Copper,Winter,Casual
59432,Spice Art Women Black Handbag,Women,Accessories,Bags,Handbags,Black,Summer,Casual
32903,Allen Solly Women Red Shorts,Women,Apparel,Bottomwear,Shorts,Red,Summer,Casual
6079,UCB Men's Johny Collar With Two Tone Grey T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
12960,ADIDAS Men Sports White Sports Shoes,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports
29321,ADIDAS Men Black Jersey,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports
9031,Buckaroo Men loma Tan Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Tan,Winter,Casual
6845,Timberland Unisex Hiker Round Lace Shoe Accessories,Unisex,Accessories,Shoe Accessories,Shoe Laces,Black,Summer,Casual
18466,Reebok Reebounce Women Perfumes,Women,Personal Care,Fragrance,Perfume And Body Mist,White,Spring,Casual
26369,Arrow Woman Blue Shirt,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual
33489,Doodle Kids Boy Check Green Shirt,Men,Apparel,Topwear,Shirts,Green,Summer,Casual
59056,Carlton London Women Blue & Cream Shoes,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,Casual
15379,Fila Men Lobato Black Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
45409,Rocia Women Black & Brown Sandals,Women,Footwear,Shoes,Flats,Black,Winter,Casual
56822,John Players Men Beige Shorts,Men,Apparel,Bottomwear,Trousers,Beige,Summer,Casual
58184,Rocky S Women Beige Handbag,Women,Accessories,Bags,Handbags,Beige,Summer,Casual
40947,Gini and Jony Boys Core Red T-shirt,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual
39381,Peter England Men Party Black Jeans,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual
15977,Turtle Solid Men Red Shirt,Men,Apparel,Topwear,Shirts,Red,Fall,Casual
32769,Music Men Printed Blue T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Spring,Casual
10439,Flying Machine Men Walnut Brown Tshirts,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual
59264,Titan Women White Watch,Women,Accessories,Watches,Watches,White,Winter,Casual
14099,Flying Machine Women Solid Pink Tops,Women,Apparel,Topwear,Tops,Pink,Fall,Casual
1852,Inkfruit Men Ride It Or Die T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
30802,Fabindia Men Blue Shirt,Men,Apparel,Topwear,Shirts,Blue,Summer,Ethnic
51009,Enamor Rose Full Figure Bra FF07,Women,Apparel,Innerwear,Bra,Rose,Summer,Casual
29113,Puma Women Pack of 3 Socks,Women,Accessories,Socks,Socks,White,Summer,Casual
7399,Red Tape Men's Black Formal Shoe,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal
26967,Jealous 21 Women Check Navy Blue Top,Women,Apparel,Topwear,Tops,Navy Blue,Summer,Casual
27089,Aneri Women Jazz Brown Kurta,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic
48124,Fossil Women Brown Huarache Weave Belt,Women,Accessories,Belts,Belts,Brown,Summer,Casual
9203,Puma Men Axis XT Black Shoes,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
51835,Bwitch Red Lace  Briefs,Women,Apparel,Innerwear,Briefs,Red,Summer,Casual
3739,ADIDAS Men Delhi Daredevil Blue Cap,Men,Accessories,Headwear,Caps,Blue,Fall,Sports
19786,U.S. Polo Assn. Men Solid Navy Blue Tshirt,Men,Apparel,Topwear,Tshirts,Navy Blue,Winter,Casual
44948,Puma Men Black Aquil II Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports
24091,Manchester United Men Navy Blue Striped T-shirt,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual
57563,Lotus Herbals Pure Colours Nutty Brown Lipstick 666,Women,Personal Care,Lips,Lipstick,Brown,Spring,Unknown
33026,Mother Earth Women Pink Kurta,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic
41406,Wrangler Women Pink T-shirt,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual
11376,United Colors Of Benetton Women Light Winter Grey Tops,Women,Apparel,Topwear,Tops,Grey,Fall,Casual
