product_id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,stock_qty,updated_at,rating,review_count
40527,Men,Accessories,Watches,Watches,Gold,Winter,2016,Casual,Titan Men Gold Dial Watch,28,2026-08-12T18:14:08.376699+00:00,3.9,127
10257,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,John Miller Men Solid Type Black Trousers,8,2026-08-12T18:14:08.376699+00:00,4.9,57
24062,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Locomotive Men Navy Blue Printed T-shirt,13,2026-08-12T18:14:08.376699+00:00,3.4,62
45869,Men,Accessories,Watches,Watches,Brown,Winter,2016,Casual,Maxima Men Brown Dial Watch,20,2026-08-12T18:14:08.376699+00:00,3.3,69
11385,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Black Sweatshirts,36,2026-08-12T18:14:08.376699+00:00,4.5,185
53130,Women,Footwear,Shoes,Flats,Brown,Winter,2015,Casual,Catwalk Women Brown Sandals,31,2026-08-12T18:14:08.376699+00:00,1.0,130
44187,Women,Personal Care,Fragrance,Perfume And Body Mist,White,Spring,2017,Casual,Nike Fragrances Women 5th Element Perfume 150 ml,38,2026-08-12T18:14:08.376699+00:00,0.9,187
21510,Women,Accessories,Bags,Handbags,White,Winter,2015,Casual,Kiara Women Graphiti White Handbag,11,2026-08-12T18:14:08.376699+00:00,2.0,110
51667,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Louis Philippe Men Grey Sunglasses,18,2026-08-12T18:14:08.376699+00:00,1.9,67
22395,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Mark Taylor Men Striped Blue Shirt,46,2026-08-12T18:14:08.376699+00:00,1.5,195
35322,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,23,2026-08-12T18:14:08.376699+00:00,0.4,122
6425,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Lotto Unisex Canvas Black Check Shoe,26,2026-08-12T18:14:08.376699+00:00,2.5,25
18806,Men,Accessories,Belts,Belts,Tan,Summer,2011,Casual,Peter England Men Casual Tan Belt,7,2026-08-12T18:14:08.376699+00:00,4.2,6
23247,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Arrow Men Formal Black Shoe,48,2026-08-12T18:14:08.376699+00:00,2.9,47
17072,Women,Accessories,Belts,Belts,Grey,Winter,2015,Casual,Lino Perros Women Weaved  Grey Belt,23,2026-08-12T18:14:08.376699+00:00,0.4,72
31782,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Lee Women Paula Blue Top,33,2026-08-12T18:14:08.376699+00:00,2.4,182
42270,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Unisex Black & Grey Classic Shoes,21,2026-08-12T18:14:08.376699+00:00,4.0,70
12500,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,United Colors of Benetton Men Short Black Shirts,1,2026-08-12T18:14:08.376699+00:00,0.0,100
26735,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Reebok Men Pack of 2 Pirates of the Caribbean Deos,36,2026-08-12T18:14:08.376699+00:00,4.5,135
30650,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Nike Men Printed Black T-shirt,1,2026-08-12T18:14:08.376699+00:00,0.0,50
56026,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Soft Touch Mousse Lipstick 025,27,2026-08-12T18:14:08.376699+00:00,3.2,26
21948,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Casual Brown Handbag,49,2026-08-12T18:14:08.376699+00:00,3.6,148
32563,Women,Apparel,Bottomwear,Trousers,Blue,Summer,2012,Casual,ONLY Women directoire blue Trousers,14,2026-08-12T18:14:08.376699+00:00,4.1,163
58980,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017,Casual,Colour me Women Flowers Deo,31,2026-08-12T18:14:08.376699+00:00,1.0,180
40143,Girls,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Gini and Jony Girls Pretty Blossom Blue Top,44,2026-08-12T18:14:08.376699+00:00,0.1,143
10633,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Carlton London Men Formal Brown Formal Shoes,34,2026-08-12T18:14:08.376699+00:00,3.1,33
24406,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Vishudh Women Red Printed Kurta,7,2026-08-12T18:14:08.376699+00:00,4.2,6
4716,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Response ST Analogue Black Watch,17,2026-08-12T18:14:08.376699+00:00,1.2,116
21174,Women,Apparel,Topwear,Tops,Beige,Fall,2011,Casual,s.Oliver Women Stripes Beige Top,25,2026-08-12T18:14:08.376699+00:00,1.8,174
15341,Women,Apparel,Bottomwear,Shorts,Pink,Fall,2011,Sports,Nike Women Solid Pink Shorts,42,2026-08-12T18:14:08.376699+00:00,3.7,141
52486,Women,Apparel,Innerwear,Camisoles,Maroon,Winter,2015,Casual,Red Rose Maroon Camisole,37,2026-08-12T18:14:08.376699+00:00,0.2,86
53554,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016,Casual,Probase Multicoloured Printed Boxers,5,2026-08-12T18:14:08.376699+00:00,2.8,154
14293,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Classic Polo Men Stripes Blue Tshirts,44,2026-08-12T18:14:08.376699+00:00,0.1,93
47366,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Baggit Women Blue Bag,17,2026-08-12T18:14:08.376699+00:00,1.2,166
6041,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,42,2026-08-12T18:14:08.376699+00:00,3.7,41
23623,Girls,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Doodle Kids Girls Pink I love Shopping Top,24,2026-08-12T18:14:08.376699+00:00,1.1,23
17416,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Lotto Men Atlantica Black Sports Shoe,17,2026-08-12T18:14:08.376699+00:00,1.2,16
9835,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Little Miss Women Printed Grey T-shirt,36,2026-08-12T18:14:08.376699+00:00,4.5,35
29319,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012,Casual,ADIDAS Unisex Chicago Bulls Red Backpack,20,2026-08-12T18:14:08.376699+00:00,3.3,119
7193,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Jealous 21 Women Black Jegging,44,2026-08-12T18:14:08.376699+00:00,0.1,193
12958,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Men Sports Black Sports Shoes,9,2026-08-12T18:14:08.376699+00:00,0.6,158
27283,Women,Apparel,Topwear,Kurtas,Magenta,Fall,2011,Ethnic,Mother Earth Women Magenta Kurta,34,2026-08-12T18:14:08.376699+00:00,3.1,83
30234,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,Numero Uno Men Black Flip Flops,35,2026-08-12T18:14:08.376699+00:00,3.8,34
9009,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Snake Print Bag Brown Handbags,10,2026-08-12T18:14:08.376699+00:00,1.3,9
3533,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Myntra Men's If You Don't Like Navy Blue T-shirt,34,2026-08-12T18:14:08.376699+00:00,3.1,133
42614,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Earrings & Pendant Set,15,2026-08-12T18:14:08.376699+00:00,4.8,14
12164,Women,Apparel,Topwear,Dupatta,Orange,Fall,2011,Ethnic,Aurelia Women Voile Orange Dupatta,15,2026-08-12T18:14:08.376699+00:00,4.8,164
26351,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8472,2,2026-08-12T18:14:08.376699+00:00,0.7,151
17624,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011,Sports,ADIDAS Men Solid Navy Blue Track Pant,25,2026-08-12T18:14:08.376699+00:00,1.8,24
47154,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Gini and Jony Girls Black Capris,5,2026-08-12T18:14:08.376699+00:00,2.8,154
35574,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2013,Casual,Gliders Men Esquire Red Flip Flops,25,2026-08-12T18:14:08.376699+00:00,1.8,174
46086,Women,Footwear,Shoes,Sports Shoes,Lavender,Summer,2012,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,37,2026-08-12T18:14:08.376699+00:00,0.2,86
51031,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual,Enamor White Bra,32,2026-08-12T18:14:08.376699+00:00,1.7,31
13284,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Casual,Gini and Jony Kids Boys Solid Black Shorts,35,2026-08-12T18:14:08.376699+00:00,3.8,84
54543,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Casual,F Sports Men White Outlander Sports Shoes,44,2026-08-12T18:14:08.376699+00:00,0.1,143
55491,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017,Casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,42,2026-08-12T18:14:08.376699+00:00,3.7,91
26163,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Formal,John Miller Men Dark Grey Trousers,14,2026-08-12T18:14:08.376699+00:00,4.1,163
3701,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Tantra Women Flower Heart Black Long T-shirt,2,2026-08-12T18:14:08.376699+00:00,0.7,101
29917,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Police Men White Dial Watch PL12698JS,18,2026-08-12T18:14:08.376699+00:00,1.9,117
42426,Women,Apparel,Topwear,Kurtas,Sea Green,Summer,2012,Ethnic,Aurelia Women Sea Green Kurta,27,2026-08-12T18:14:08.376699+00:00,3.2,26
32751,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,FILA Men Liga II Black Shoes,2,2026-08-12T18:14:08.376699+00:00,0.7,151
56214,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016,Casual,Estelle Women Gold Earrings,15,2026-08-12T18:14:08.376699+00:00,4.8,14
10401,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Jealous 21 Women Uaine Purple Tops,2,2026-08-12T18:14:08.376699+00:00,0.7,1
40371,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Tokyo Talkies Women Navy Slim Fit Jeans,22,2026-08-12T18:14:08.376699+00:00,4.7,171
21346,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,47,2026-08-12T18:14:08.376699+00:00,2.2,146
45603,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Arrow Men Black Formal Shoes,4,2026-08-12T18:14:08.376699+00:00,2.1,3
4524,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Puma Men's YugoRun Black White Shoe,25,2026-08-12T18:14:08.376699+00:00,1.8,124
37223,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Top,24,2026-08-12T18:14:08.376699+00:00,1.1,23
53766,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men White and Navy Blue T-shirt,17,2026-08-12T18:14:08.376699+00:00,1.2,166
25520,Girls,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Kids Girls City Chic White Top,21,2026-08-12T18:14:08.376699+00:00,4.0,120
32597,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,ONLY Women Black Top,48,2026-08-12T18:14:08.376699+00:00,2.9,197
58974,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017,Casual,Colour me Men Gold Deo,25,2026-08-12T18:14:08.376699+00:00,1.8,174
33445,Women,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Baggit Women Lamboo Mayur Black Wallet,46,2026-08-12T18:14:08.376699+00:00,1.5,45
57100,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Elle Women Dark Pink Top,1,2026-08-12T18:14:08.376699+00:00,0.0,100
36137,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012,Sports,Nike Women Free Run Pink Sports Shoes,38,2026-08-12T18:14:08.376699+00:00,0.9,137
41859,Men,Footwear,Sandal,Sandals,Black,Summer,2016,Casual,Estd. 1977 Men Black Sandals,10,2026-08-12T18:14:08.376699+00:00,1.3,59
21180,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,ADIDAS Men Adi Cells Black Flip Flops,31,2026-08-12T18:14:08.376699+00:00,1.0,180
39943,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013,Casual,GAS Men Brown Count Casual Shoes,44,2026-08-12T18:14:08.376699+00:00,0.1,143
52472,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015,Casual,Red Rose Women White & Pink Polka Dot Print Bath Robe,23,2026-08-12T18:14:08.376699+00:00,0.4,72
58148,Unisex,Accessories,Headwear,Caps,White,Fall,2012,Casual,Puma Unisex White Cap,49,2026-08-12T18:14:08.376699+00:00,3.6,148
20052,Women,Accessories,Mufflers,Mufflers,Yellow,Fall,2011,Casual,United Colors Of Benetton Women Yellow Muffler,3,2026-08-12T18:14:08.376699+00:00,1.4,52
5630,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011,Casual,ADIDAS Women's Adi Groove Blue Flip Flop,31,2026-08-12T18:14:08.376699+00:00,1.0,30
44517,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2013,Casual,Coolers Men Brown Pokar Flip Flops,18,2026-08-12T18:14:08.376699+00:00,1.9,117
47392,Women,Accessories,Bags,Handbags,Beige,Fall,2012,Casual,Baggit Women Beige Bag,43,2026-08-12T18:14:08.376699+00:00,4.4,192
50325,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012,Ethnic,Aurelia Women Navy Blue Kurta,26,2026-08-12T18:14:08.376699+00:00,2.5,125
8913,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men Cabana Racer Sketch White Sports Shoes,14,2026-08-12T18:14:08.376699+00:00,4.1,113
16530,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Locomotive Men Check Red Shirt,31,2026-08-12T18:14:08.376699+00:00,1.0,130
22705,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men White Capri II Casual Shoe,6,2026-08-12T18:14:08.376699+00:00,3.5,105
7167,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers Men Scul Purple White Shirt,18,2026-08-12T18:14:08.376699+00:00,1.9,167
46240,Women,Apparel,Topwear,Tunics,White,Summer,2012,Casual,Fusion Beats Women White Printed Tunic,41,2026-08-12T18:14:08.376699+00:00,3.0,40
27277,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Mother Earth Women Blue Kurta,28,2026-08-12T18:14:08.376699+00:00,3.9,77
13042,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual,Inc 5 Women Brown Heels,43,2026-08-12T18:14:08.376699+00:00,4.4,42
6889,Women,Apparel,Topwear,Jackets,Cream,Summer,2011,Casual,Forever New Women Stone Cream Jacket,40,2026-08-12T18:14:08.376699+00:00,2.3,89
31312,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012,Ethnic,W Women Peach Kurta,13,2026-08-12T18:14:08.376699+00:00,3.4,112
12190,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Basics Men Blue Slim Fit Checked Shirt,41,2026-08-12T18:14:08.376699+00:00,3.0,190
55657,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Golden Wedges,8,2026-08-12T18:14:08.376699+00:00,4.9,57
19578,Women,Apparel,Topwear,Tops,Purple,Summer,2011,Casual,United Colors of Benetton Women Solid Purple Top,29,2026-08-12T18:14:08.376699+00:00,4.6,178
27879,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Scullers For Her Women Blue Top,30,2026-08-12T18:14:08.376699+00:00,0.3,79
34452,Women,Footwear,Shoes,Flats,Copper,Winter,2012,Casual,Rocia Women Copper Sandals,3,2026-08-12T18:14:08.376699+00:00,1.4,52
6287,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Classic Polo Men's Swiss Yellow T-shirt,38,2026-08-12T18:14:08.376699+00:00,0.9,87
7355,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Tantra Men's Black Sabbath Navy T-shirt,6,2026-08-12T18:14:08.376699+00:00,3.5,155
46072,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Lino Perros Men Black Leather Belt,23,2026-08-12T18:14:08.376699+00:00,0.4,72
22537,Men,Footwear,Sandal,Sandals,Tan,Summer,2013,Casual,Gas Men Eldorado Tan Casual  Sandals,38,2026-08-12T18:14:08.376699+00:00,0.9,137
28831,Women,Apparel,Innerwear,Briefs,Brown,Summer,2017,Casual,Enamor Women Pack of 3 Mid-Rise Bikini Brief,32,2026-08-12T18:14:08.376699+00:00,1.7,31
43500,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White T-shirt,1,2026-08-12T18:14:08.376699+00:00,0.0,100
2627,Women,Footwear,Shoes,Flats,Silver,Fall,2010,Casual,Carlton London Women Wedge Silver Sandal,28,2026-08-12T18:14:08.376699+00:00,3.9,27
27045,Women,Accessories,Bags,Clutches,Off White,Summer,2012,Casual,Yelloe Off White Fur Zip Clutch,46,2026-08-12T18:14:08.376699+00:00,1.5,45
13270,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Palm Tree Kids Girls Printed White Tops,21,2026-08-12T18:14:08.376699+00:00,4.0,70
18698,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,49,2026-08-12T18:14:08.376699+00:00,3.6,98
55465,Women,Personal Care,Lips,Lipstick,Red,Spring,2017,Casual,Revlon Super Lusterous Lipstick 304,16,2026-08-12T18:14:08.376699+00:00,0.5,65
26197,Men,Personal Care,Fragrance,Perfume And Body Mist,Green,Spring,2017,Casual,Formula 1 Go Men Perfume,48,2026-08-12T18:14:08.376699+00:00,2.9,197
31120,Girls,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Palm Tree Girls Pink Top,21,2026-08-12T18:14:08.376699+00:00,4.0,120
25712,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012,Sports,ADIDAS Unisex Blue Cap,13,2026-08-12T18:14:08.376699+00:00,3.4,112
11527,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011,Casual,United Colors of Benetton Men Olive Tshirts,28,2026-08-12T18:14:08.376699+00:00,3.9,127
14869,Men,Accessories,Wallets,Wallets,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Wallets,20,2026-08-12T18:14:08.376699+00:00,3.3,69
40385,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Tokyo Talkies Women Yellow Top,36,2026-08-12T18:14:08.376699+00:00,4.5,185
15187,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Arrow Sport Men Solid White Polo Tshirts,38,2026-08-12T18:14:08.376699+00:00,0.9,187
5402,Women,Footwear,Shoes,Sports Shoes,Purple,Unknown,2011,Sports,Kalenji Ekiden 200 Wn Purple 2011,3,2026-08-12T18:14:08.376699+00:00,1.4,2
44725,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012,Casual,Lotto Women Coral Elegant Flip Flops,26,2026-08-12T18:14:08.376699+00:00,2.5,125
14055,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Flying Machine Men Check Green Shirts,6,2026-08-12T18:14:08.376699+00:00,3.5,55
20260,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Wrangler Men Applique Navy Blue Tshirt,11,2026-08-12T18:14:08.376699+00:00,2.0,60
7731,Men,Footwear,Flip Flops,Flip Flops,Grey,Winter,2011,Casual,Puma Men's Winglet II Grey Yellow White Flip Flop,32,2026-08-12T18:14:08.376699+00:00,1.7,131
22153,Men,Footwear,Sandal,Sandals,Brown,Summer,2011,Casual,Lee Cooper Men Brown Casual Sandals,4,2026-08-12T18:14:08.376699+00:00,2.1,153
43958,Men,Footwear,Sandal,Sandals,Olive,Fall,2012,Casual,Puma Men Olive Techno Ind Sandal,9,2026-08-12T18:14:08.376699+00:00,0.6,158
28469,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Urban Yoga Women Printed Pink T-shirt,20,2026-08-12T18:14:08.376699+00:00,3.3,69
50573,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016,Casual,Chromozome Men Charcoal Trunk Trunks,24,2026-08-12T18:14:08.376699+00:00,1.1,173
34036,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Palm Tree Boys Check Blue Shirt,37,2026-08-12T18:14:08.376699+00:00,0.2,36
55001,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,Unknown,Lakme Absolute Lip Last Day Kiss Lip Colour,2,2026-08-12T18:14:08.376699+00:00,0.7,1
8779,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,30,2026-08-12T18:14:08.376699+00:00,0.3,179
3391,Women,Accessories,Bags,Handbags,White,Winter,2015,Casual,Murcia Women White With Stitch Bag,42,2026-08-12T18:14:08.376699+00:00,3.7,191
43164,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Black Watch,15,2026-08-12T18:14:08.376699+00:00,4.8,164
2243,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,44,2026-08-12T18:14:08.376699+00:00,0.1,43
30496,Women,Apparel,Innerwear,Bra,Purple,Summer,2014,Casual,Lovable Women Fiona Purple Bra,47,2026-08-12T18:14:08.376699+00:00,2.2,96
27421,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Winter,2015,Casual,Jockey Women Blue Lounge Pants,22,2026-08-12T18:14:08.376699+00:00,4.7,21
57756,Women,Personal Care,Skin Care,Face Wash And Cleanser,Green,Spring,2017,Casual,Lotus Herbals Neem & Clove Purifying Face Wash,7,2026-08-12T18:14:08.376699+00:00,4.2,156
33213,Women,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Sepia Women Printed Magenta Top,14,2026-08-12T18:14:08.376699+00:00,4.1,13
39729,Women,Apparel,Topwear,Tops,Olive,Summer,2012,Casual,Arrow Woman Olive Top,30,2026-08-12T18:14:08.376699+00:00,0.3,129
25376,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Levis Men Grey Innerwear T-Shirt,27,2026-08-12T18:14:08.376699+00:00,3.2,176
11143,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Price Catch Black Shirts,44,2026-08-12T18:14:08.376699+00:00,0.1,143
56684,Women,Apparel,Saree,Sarees,Beige,Fall,2012,Ethnic,Fabindia Beige & Maroon Mull Printed Saree,35,2026-08-12T18:14:08.376699+00:00,3.8,84
4988,Women,Apparel,Dress,Dresses,White,Summer,2011,Casual,Gini and Jony Girl's Vanya White Polka Dot Kidswear,39,2026-08-12T18:14:08.376699+00:00,1.6,188
44341,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Indian Terrain Men Blue T-shirt,42,2026-08-12T18:14:08.376699+00:00,3.7,141
14431,Women,Footwear,Shoes,Heels,Black,Summer,2012,Casual,Enroute Women Casual Black Flats,32,2026-08-12T18:14:08.376699+00:00,1.7,31
20604,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Baggit Women Umbrella Dum Brown Handbag,5,2026-08-12T18:14:08.376699+00:00,2.8,4
52224,Women,Accessories,Jewellery,Necklace And Chains,Silver,Summer,2012,Casual,Lencia Grey Swarovski Pearl Necklace,25,2026-08-12T18:14:08.376699+00:00,1.8,24
45293,Women,Accessories,Watches,Watches,Red,Winter,2016,Casual,CASIO SHEEN Women Red Dial Watch SX017,44,2026-08-12T18:14:08.376699+00:00,0.1,93
36761,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Watch,12,2026-08-12T18:14:08.376699+00:00,2.7,161
33021,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,Mother Earth Women Printed Cream Kurta,22,2026-08-12T18:14:08.376699+00:00,4.7,21
25144,Women,Accessories,Bags,Handbags,Orange,Winter,2015,Casual,Lino Perros Women Leatherite Orange Handbag,45,2026-08-12T18:14:08.376699+00:00,0.8,144
11371,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,United Colors Of Benetton Men Summer Black Shirts,22,2026-08-12T18:14:08.376699+00:00,4.7,171
41401,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Wrangler Women White Smocked Top,2,2026-08-12T18:14:08.376699+00:00,0.7,1
14603,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Pack of 2 Grey Socks,4,2026-08-12T18:14:08.376699+00:00,2.1,3
37481,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Esprit Women White Dial Watch,32,2026-08-12T18:14:08.376699+00:00,1.7,81
