id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price_estimate,is_recent
40371,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Tokyo Talkies Women Navy Slim Fit Jeans,670,False
21346,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,1645,True
45603,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Arrow Men Black Formal Shoes,1902,False
4524,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Puma Men's YugoRun Black White Shoe,823,False
37223,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Top,1522,False
53766,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men White and Navy Blue T-shirt,2065,False
25520,Girls,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Kids Girls City Chic White Top,1819,False
32597,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,ONLY Women Black Top,896,False
58974,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017,Casual,Colour me Men Gold Deo,3273,True
33445,Women,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Baggit Women Lamboo Mayur Black Wallet,1744,False
57100,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Elle Women Dark Pink Top,1399,False
36137,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012,Sports,Nike Women Free Run Pink Sports Shoes,436,False
41859,Men,Footwear,Sandal,Sandals,Black,Summer,2016,Casual,Estd. 1977 Men Black Sandals,2158,True
21180,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,ADIDAS Men Adi Cells Black Flip Flops,1479,False
39943,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013,Casual,GAS Men Brown Count Casual Shoes,4242,False
52472,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015,Casual,Red Rose Women White & Pink Polka Dot Print Bath Robe,771,True
58148,Unisex,Accessories,Headwear,Caps,White,Fall,2012,Casual,Puma Unisex White Cap,2447,False
20052,Women,Accessories,Mufflers,Mufflers,Yellow,Fall,2011,Casual,United Colors Of Benetton Women Yellow Muffler,351,False
5630,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011,Casual,ADIDAS Women's Adi Groove Blue Flip Flop,1929,False
44517,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2013,Casual,Coolers Men Brown Pokar Flip Flops,816,False
47392,Women,Accessories,Bags,Handbags,Beige,Fall,2012,Casual,Baggit Women Beige Bag,3691,False
50325,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012,Ethnic,Aurelia Women Navy Blue Kurta,2624,False
8913,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men Cabana Racer Sketch White Sports Shoes,1212,False
16530,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Locomotive Men Check Red Shirt,829,False
22705,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men White Capri II Casual Shoe,3004,False
7167,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers Men Scul Purple White Shirt,3466,False
46240,Women,Apparel,Topwear,Tunics,White,Summer,2012,Casual,Fusion Beats Women White Printed Tunic,2539,False
27277,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Mother Earth Women Blue Kurta,3576,False
13042,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual,Inc 5 Women Brown Heels,1341,False
6889,Women,Apparel,Topwear,Jackets,Cream,Summer,2011,Casual,Forever New Women Stone Cream Jacket,3188,False
31312,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012,Ethnic,W Women Peach Kurta,3611,False
12190,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Basics Men Blue Slim Fit Checked Shirt,489,False
55657,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Golden Wedges,3956,True
19578,Women,Apparel,Topwear,Tops,Purple,Summer,2011,Casual,United Colors of Benetton Women Solid Purple Top,3877,False
27879,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Scullers For Her Women Blue Top,4178,False
34452,Women,Footwear,Shoes,Flats,Copper,Winter,2012,Casual,Rocia Women Copper Sandals,2751,False
6287,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Classic Polo Men's Swiss Yellow T-shirt,2586,False
7355,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Tantra Men's Black Sabbath Navy T-shirt,3654,False
46072,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Lino Perros Men Black Leather Belt,2371,False
22537,Men,Footwear,Sandal,Sandals,Tan,Summer,2013,Casual,Gas Men Eldorado Tan Casual  Sandals,2836,False
28831,Women,Apparel,Innerwear,Briefs,Brown,Summer,2017,Casual,Enamor Women Pack of 3 Mid-Rise Bikini Brief,1130,True
43500,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White T-shirt,3799,False
2627,Women,Footwear,Shoes,Flats,Silver,Fall,2010,Casual,Carlton London Women Wedge Silver Sandal,2926,False
27045,Women,Accessories,Bags,Clutches,Off White,Summer,2012,Casual,Yelloe Off White Fur Zip Clutch,3344,False
13270,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Palm Tree Kids Girls Printed White Tops,1569,False
18698,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,2997,True
55465,Women,Personal Care,Lips,Lipstick,Red,Spring,2017,Casual,Revlon Super Lusterous Lipstick 304,3764,True
26197,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017,Casual,Formula 1 Go Men Perfume,2496,True
31120,Girls,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Palm Tree Girls Pink Top,3419,False
25712,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012,Sports,ADIDAS Unisex Blue Cap,2011,False
11527,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011,Casual,United Colors of Benetton Men Olive Tshirts,3826,False
14869,Men,Accessories,Wallets,Wallets,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Wallets,3168,False
40385,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Tokyo Talkies Women Yellow Top,684,False
15187,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Arrow Sport Men Solid White Polo Tshirts,3486,False
5402,Women,Footwear,Shoes,Sports Shoes,Purple,Unknown,2011,Sports,Kalenji Ekiden 200 Wn Purple 2011,1701,False
44725,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012,Casual,Lotto Women Coral Elegant Flip Flops,1024,False
14055,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Flying Machine Men Check Green Shirts,2354,False
20260,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Wrangler Men Applique Navy Blue Tshirt,559,False
7731,Men,Footwear,Flip Flops,Flip Flops,Grey,Winter,2011,Casual,Puma Men's Winglet II Grey Yellow White Flip Flop,4030,False
22153,Men,Footwear,Sandal,Sandals,Brown,Summer,2011,Casual,Lee Cooper Men Brown Casual Sandals,2452,False
43958,Men,Footwear,Sandal,Sandals,Olive,Fall,2012,Casual,Puma Men Olive Techno Ind Sandal,4257,False
28469,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Urban Yoga Women Printed Pink T-shirt,768,False
50573,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016,Casual,Chromozome Men Charcoal Trunk Trunks,2872,True
34036,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Palm Tree Boys Check Blue Shirt,2335,False
55001,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,Unknown,Lakme Absolute Lip Last Day Kiss Lip Colour,3300,True
8779,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,1078,False
3391,Women,Accessories,Bags,Handbags,White,Winter,2015,Casual,Murcia Women White With Stitch Bag,3690,True
43164,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Black Watch,3463,True
2243,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,2542,False
30496,Women,Apparel,Innerwear,Bra,Purple,Summer,2014,Casual,Lovable Women Fiona Purple Bra,2795,False
27421,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Winter,2015,Casual,Jockey Women Blue Lounge Pants,3720,True
57756,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,2017,Casual,Lotus Herbals Neem & Clove Purifying Face Wash,2055,True
33213,Women,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Sepia Women Printed Magenta Top,1512,False
39729,Women,Apparel,Topwear,Tops,Olive,Summer,2012,Casual,Arrow Woman Olive Top,4028,False
25376,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Levis Men Grey Innerwear T-Shirt,1675,True
11143,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Price Catch Black Shirts,3442,False
56684,Women,Apparel,Saree,Sarees,Beige,Fall,2012,Ethnic,Fabindia Beige & Maroon Mull Printed Saree,983,False
4988,Women,Apparel,Dress,Dresses,White,Summer,2011,Casual,Gini and Jony Girl's Vanya White Polka Dot Kidswear,1287,False
44341,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Indian Terrain Men Blue T-shirt,640,False
14431,Women,Footwear,Shoes,Heels,Black,Summer,2012,Casual,Enroute Women Casual Black Flats,2730,False
20604,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Baggit Women Umbrella Dum Brown Handbag,903,True
52224,Women,Accessories,Jewellery,Necklace and Chains,Silver,Summer,2012,Casual,Lencia Grey Swarovski Pearl Necklace,523,False
45293,Women,Accessories,Watches,Watches,Red,Winter,2016,Casual,CASIO SHEEN Women Red Dial Watch SX017,1592,True
36761,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Watch,1060,True
33021,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,Mother Earth Women Printed Cream Kurta,1320,False
25144,Women,Accessories,Bags,Handbags,Orange,Winter,2015,Casual,Lino Perros Women Leatherite Orange Handbag,1443,True
11371,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,United Colors Of Benetton Men Summer Black Shirts,3670,False
41401,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Wrangler Women White Smocked Top,1700,False
14603,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Pack of 2 Grey Socks,2902,False
37481,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Esprit Women White Dial Watch,1780,True
5254,Unisex,Accessories,Bags,Duffel Bag,Red,Winter,2015,Casual,Wildcraft Unisex Red Duffle Bag,1553,True
44173,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Nike Fragrances Women Trendy Perfume 75ml,472,True
25978,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,J.Del Pozo Halloween Kiss Sexy Women Perfume,2277,True
4386,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Wrangler Cowboy Photo T-shirt,685,False
51693,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Van Heusen Unisex Brown Sunglasses,3992,True
16154,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Enroute Men Leather Black Formal Shoes,453,False
22361,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Summer,2012,Casual,Reebok Men Navy Twist Sandals,2660,False
29789,Men,Apparel,Topwear,Tshirts,Pink,Summer,2013,Casual,Basics Men Pack of 3 T-shirt,2088,False
19920,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015,Casual,Wildcraft Unisex Black Outdoor Backpack,4219,True
7503,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Nike Men's As Icon Blue T-shirt,3802,False
46624,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual,Rasasi Men Emotion Deo and Perfume Set,2923,True
34204,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2013,Casual,Proline Men Navy Track Pants,2503,False
17086,Women,Accessories,Wallets,Wallets,Orange,Winter,2015,Casual,Lino Perros Women Blue Zip Orange Wallet,1385,True
50741,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Chief Men Black Shoes,3040,True
55233,Women,Personal Care,Makeup,Foundation and Primer,Skin,Summer,2019,Casual,Lakme Nine to Five Flawless Makeup Shell Foundation,3532,True
13426,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,United Colors of Benetton Men Stripes Red  Polo T-shirts,1725,False
43356,Women,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,3655,False
28207,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Ray-Ban Men Active Lifestyle Black Sunglasses,506,True
13846,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,John Miller Men Stripes Blue Shirts,2145,False
12994,Boys,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes,1293,False
46278,Women,Apparel,Topwear,Tunics,Red,Summer,2012,Casual,109F Women Red & White Striped Tunic,2577,False
16508,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Locomotive Men Washed Blue Jeans,807,False
18492,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011,Casual,Puma Men Danny Blue Slipper,2791,False
19540,Men,Apparel,Topwear,Sweaters,Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Blue Sweater,3839,False
7963,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Puma Men's Large Logo Graphic White French T-shirt,4262,False
8117,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men New Analog Black Navy Watch,416,True
49230,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Calzini Men Pack of 5 Sports Socks,1529,True
39147,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,2012,Ethnic,Aneri Women Purple Salwar Suit,3446,False
36933,Women,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017,Casual,Bulgari Women Omnia Perfume,1232,True
57138,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012,Casual,Elle Women Brown Trousers,1437,False
20856,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,United Colors of Benetton Men Casual Black Shoes,1155,False
41861,Men,Footwear,Sandal,Sandals,Black,Summer,2016,Casual,Estd. 1977 Men Black Sandals,2160,True
5608,Men,Footwear,Sandal,Sandals,Black,Summer,2011,Casual,ADIDAS Men Kendall Black Navy Floater,1907,False
58170,Women,Accessories,Bags,Clutches,Red,Fall,2012,Casual,Rocky S Women Red Clutch,2469,False
53598,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Sports,Q&Q Men Black Digital Watch,1897,True
15983,Men,Apparel,Topwear,Shirts,Burgundy,Fall,2011,Casual,Turtle Solid Men  Burgundy Shirt,4282,False
39375,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Helix Women Silver Dial Watch,3674,True
14851,Women,Accessories,Wallets,Wallets,Coffee Brown,Summer,2011,Casual,United Colors of Benetton Women Solid Coffee Brown Wallets,3150,False
59290,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Black Dial Watch,3589,True
52678,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Morellato Men Black Watch,977,True
20258,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Wrangler Men Polo Charcoal T-shirt,557,False
47198,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Franco Leone Men Brown Sandals,3497,False
27841,Men,Accessories,Belts,Belts,White,Summer,2012,Casual,Bulchee Men Plain Jeans White Belt,4140,False
28035,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016,Casual,Jockey ELANCE Men Grey Melange Y Front Briefs 1006,334,True
31924,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Fabindia Women Black Silk Handbag,4223,False
26993,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,3292,False
13248,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011,Casual,Palm Tree Kids Boy Solid Brown Trousers,1547,False
43538,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,French Connection Women Blue Top,3837,False
8325,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,624,False
31118,Girls,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Gini and Jony Girls Red Top,3417,False
19772,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011,Casual,ADIDAS Men Vigor Blue Casual Shoes,4071,False
46876,Men,Accessories,Socks,Socks,Grey,Summer,2012,Casual,Lino Perros Men Pack of 2 Socks,3175,False
5862,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Men's Stripe Black T-shirt,2161,False
39711,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,ADIDAS Original Men Black Dial Chronograph Watch ADH2641,4010,True
14409,Women,Footwear,Shoes,Heels,White,Summer,2012,Casual,Enroute Women Casual White Heels,2708,False
58726,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Puma Men Grey T-shirt,3025,False
44379,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,ADIDAS Men Intense Touch  Perfume,678,True
11947,Men,Footwear,Sandal,Sandals,Olive,Summer,2012,Casual,Ganuchi Men Casual Olive Sandals,4246,False
36759,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Men White Dial Watch,1058,True
51499,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Blue Jeans,3798,False
29583,Women,Footwear,Shoes,Flats,Silver,Summer,2012,Casual,Puma Women Grace Silver Sandals,1882,False
55805,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink & Black Printed Night Suit S11-3134,4104,True
7709,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Jealous 21 Women's Aaren Black Jegging,4008,False
28451,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Casual,Urban Yoga Women Black Track Pants,750,False
43960,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Indigo Nation Men Grey Striped Shirt,4259,False
8741,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Indigo Nation Men Checks Shirt Navy Blue Shirts,1040,False
55039,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Lakme Absolute Matte Merlot Lipstick 45,3338,True
19316,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011,Casual,Nike Unisex Hayward 25M Grey Backpack,3615,False
27419,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Winter,2015,Casual,Jockey Women Black Lounge Pants,3718,True
34832,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men Sukoi White Sports Shoes,3131,False
23885,Men,Footwear,Shoes,Sports Shoes,Grey,Winter,2012,Sports,Fila Men Grey Hex Sports Shoes,4184,False
19918,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015,Casual,Wildcraft Unisex Black Backpack,4217,True
22359,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,John Players Men Check Blue Shirt,2658,False
19124,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011,Casual,Lotto Women XL Kelly Pink Slippers,3423,False
16950,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Image Men Sunglasses,1249,True
49654,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Casual,Mineral Women Grey Skirt,1953,False
48786,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013,Casual,Lucera Women Silver Pendant,1085,False
2049,Men,Apparel,Topwear,Tshirts,White,Summer,2010,Sports,ADIDAS Men's Slim Fit White T-shirt,2348,False
17882,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men Comfort Style White Innerwear Vest,2181,True
44977,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Maxima Men Silver Dial Attivo Watch,1276,True
33019,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012,Ethnic,Mother Earth Women Printed Yellow Kurta,1318,False
41439,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports,Lee Cooper Men Black Sports Shoes,1738,False
39523,Unisex,Accessories,Bags,Trolley Bag,Black,Summer,2012,Casual,Peter England Unisex Black One Dayer Black Trolley Bag,3822,False
52812,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,JAG Men Black Leather Wallet,1111,False
11349,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017,Casual,Lee Men Blue Chicago Fit Jeans,3648,True
24892,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,United Colors of Benetton Men Black T-shirt,1191,False
58514,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Tonga Women Grey Top,2813,False
33825,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,2012,Sports,Puma Women Kuris Silver & Grey Sports Shoes,2124,False
25940,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012,Casual,Femella Women Yellow & Blue Scarf,2239,False
38637,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Nike Men Red Delhi T-shirt,2936,False
5896,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Puma Men Cavallino Black Shoe,2195,False
4944,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,Gini and Jony Boy's Kaleb White Brown Infant Kidswear,1243,False
10861,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men Dirt Riders White T-Shirts,3160,False
59600,Women,Apparel,Saree,Sarees,Rust,Fall,2012,Ethnic,FNF Rust Wedding Collection Sari,3899,False
